DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),DateTime_transformed
2024-02-19 11:30:00,1.0,0.08600000000000001,1010.566,41.540000000000006,33.160000000000004,49666.9,524.5699999999999,20240219113000
2024-02-19 11:40:00,1.0,0.0,1010.385,41.190000000000005,33.35,55537.987,648.924,20240219114000
2024-02-19 11:50:00,1.0,0.0,1010.3242857142858,41.614285714285714,32.68571428571429,58792.975714285705,733.3928571428571,20240219115000
2024-02-19 12:00:00,1.0,0.6966666666666667,1010.18,41.0,33.63333333333333,37981.25,431.07666666666665,20240219120000
2024-02-19 12:10:00,1.0,0.26,1010.1025,40.025,35.375,43117.5175,416.2075,20240219121000
2024-02-19 12:30:00,1.0,0.8539999999999999,1009.9860000000001,38.38,38.92,42440.588,366.566,20240219123000
2024-02-19 13:00:00,1.0,1.2183333333333335,1009.515,35.61666666666667,45.0,68226.02500000001,1054.67,20240219130000
2024-02-19 13:10:00,1.0,1.55,1009.4209999999999,36.989999999999995,43.19,75638.553,1201.024,20240219131000
2024-02-19 13:20:00,1.0,0.8800000000000001,1009.3129999999999,37.33,41.81,42371.993,410.358,20240219132000
2024-02-19 13:30:00,1.0,0.6525,1009.19125,37.025,42.1,39063.47,399.72625,20240219133000
2024-02-19 13:40:00,1.0,0.3788888888888889,1009.1522222222223,37.08888888888889,42.58888888888889,62461.433333333334,906.3944444444445,20240219134000
2024-02-19 15:30:00,1.0,0.0,1008.9045454545455,33.00909090909091,55.690909090909095,16003.786363636364,62.64272727272728,20240219153000
2024-02-19 15:40:00,1.0,0.034,1008.936,32.72,55.760000000000005,7833.25,17.829,20240219154000
2024-02-19 15:50:00,1.0,0.279,1008.943,31.060000000000002,60.1,9469.333,24.121000000000002,20240219155000
2024-02-19 16:00:00,1.0,0.27799999999999997,1008.9950000000001,29.939999999999998,65.35,7088.5830000000005,12.86,20240219160000
2024-02-19 16:10:00,1.0,0.052000000000000005,1009.0450000000001,29.580000000000002,69.19,10988.749,32.519,20240219161000
2024-02-19 16:20:00,1.0,0.017,1009.095,30.060000000000002,69.36,10969.833999999999,31.764,20240219162000
2024-02-19 16:30:00,1.0,0.20800000000000002,1009.1020000000001,30.360000000000003,68.03999999999999,11469.498,32.1,20240219163000
2024-02-19 16:40:00,1.0,0.0,1009.10375,30.75,65.35000000000001,10223.43625,25.61375,20240219164000
2024-02-19 16:50:00,1.0,0.0,1009.0733333333333,30.444444444444443,65.61111111111111,9667.684444444445,23.28666666666667,20240219165000
2024-02-19 17:00:00,1.0,0.0,1009.115,30.2,66.05000000000001,8721.875,20.43,20240219170000
2024-02-19 17:10:00,1.0,0.0,1009.332,29.369999999999997,69.22,4500.1669999999995,5.604,20240219171000
2024-02-19 17:20:00,1.0,0.0,1009.335,28.566666666666666,72.23333333333333,3416.6666666666665,3.5483333333333333,20240219172000
2024-02-19 17:40:00,1.0,0.0,1009.43,28.3,73.5,531.67,0.1,20240219174000
2024-02-19 18:00:00,1.0,0.0,1009.48,26.5,83.0,23.33,0.0,20240219180000
2024-02-20 11:40:00,1.0,2.44,1010.03,39.849999999999994,44.2,40959.375,1850.94,20240220114000
2024-02-20 11:50:00,1.0,3.0336363636363632,1009.9772727272727,39.86363636363637,43.72727272727273,114885.31909090909,1885.8118181818181,20240220115000
2024-02-20 12:00:00,1.0,3.0919999999999996,1009.8340000000001,39.79,43.83,116648.626,1883.089,20240220120000
2024-02-20 12:10:00,1.0,2.742,1009.656,39.96,43.43,116322.133,1872.333,20240220121000
2024-02-20 12:20:00,1.0,3.6340000000000003,1009.561,39.72,43.43,112026.34599999999,1878.426,20240220122000
2024-02-20 12:30:00,1.0,3.3609999999999998,1009.4639999999999,39.22,44.339999999999996,109502.454,1855.264,20240220123000
2024-02-20 12:40:00,1.0,3.4590000000000005,1009.275,39.0,45.14,103668.72099999999,1733.914,20240220124000
2024-02-20 12:50:00,1.0,3.31,1009.0544444444445,38.766666666666666,45.68888888888889,103988.94333333333,1792.4533333333334,20240220125000
2024-02-20 13:00:00,1.0,2.536,1008.872,38.769999999999996,46.160000000000004,107185.924,1822.6290000000001,20240220130000
2024-02-20 13:10:00,1.0,3.868,1008.732,39.18,45.12,103816.06599999999,1806.806,20240220131000
2024-02-20 13:20:00,1.0,3.493,1008.702,38.41,46.29,94068.735,1628.5639999999999,20240220132000
2024-02-20 13:30:00,1.0,3.31,1008.6510000000001,37.86,47.08,87537.755,1613.359,20240220133000
2024-02-20 13:40:00,1.0,3.4066666666666667,1008.5322222222223,37.31111111111111,48.3,80831.91555555555,1357.1255555555554,20240220134000
2024-02-20 13:50:00,1.0,3.8,1008.41,37.4,48.5375,91090.55625,1669.725,20240220135000
2024-02-20 14:00:00,1.0,3.6399999999999997,1008.256,37.36,48.14,63541.407999999996,1139.3809999999999,20240220140000
2024-02-20 14:10:00,1.0,2.447,1008.233,35.29,51.67999999999999,35422.739,476.72299999999996,20240220141000
2024-02-20 14:20:00,1.0,2.7960000000000003,1008.1200000000001,35.05,53.94,69464.499,1307.215,20240220142000
2024-02-20 14:30:00,1.0,2.559,1008.0350000000001,36.43,51.18,67039.789,1212.992,20240220143000
2024-02-20 14:40:00,1.0,3.023,1007.9469999999999,36.88,49.739999999999995,50206.194,771.589,20240220144000
2024-02-20 14:50:00,1.0,2.8066666666666666,1007.9066666666666,34.666666666666664,53.166666666666664,42476.36444444445,579.59,20240220145000
2024-02-20 15:00:00,1.0,2.5444444444444443,1007.9033333333332,34.55555555555556,54.233333333333334,33649.76666666667,337.1711111111111,20240220150000
2024-02-20 15:10:00,1.0,2.291,1007.8610000000001,33.06,57.46,15923.797,56.352999999999994,20240220151000
2024-02-20 15:20:00,1.0,2.308,1007.905,31.18,63.3,16513.835,63.935,20240220152000
2024-02-20 15:30:00,1.0,1.783,1007.875,30.660000000000004,67.03999999999999,17582.5,73.76,20240220153000
2024-02-20 15:40:00,1.0,2.2566666666666664,1007.9000000000001,30.311111111111114,69.11111111111111,16881.944444444445,68.36777777777777,20240220154000
2024-02-20 15:50:00,1.0,2.011111111111111,1008.0,30.299999999999997,70.33333333333333,16963.426666666666,67.54666666666668,20240220155000
2024-02-20 16:00:00,1.0,2.039,1008.057,29.939999999999998,71.76,13337.75,41.289,20240220160000
2024-02-20 16:10:00,1.0,1.6830000000000003,1008.1370000000001,29.23,74.58,9838.164999999999,22.619999999999997,20240220161000
2024-02-20 16:20:00,1.0,0.8619999999999999,1008.2459999999999,28.79,77.02000000000001,7597.4169999999995,13.396,20240220162000
2024-02-20 16:30:00,1.0,0.732,1008.368,28.4,79.36,5978.834,8.113,20240220163000
2024-02-20 16:40:00,1.0,0.6609999999999999,1008.426,27.9,81.89,3100.915,2.1239999999999997,20240220164000
2024-02-20 16:50:00,1.0,0.209,1008.4799999999999,27.369999999999997,84.47999999999999,2482.583,1.325,20240220165000
2024-02-20 17:00:00,1.0,0.0,1008.595,27.01,86.86,2338.002,1.256,20240220170000
2024-02-20 17:10:00,1.0,0.0,1008.701,26.77,88.86,2186.25,1.096,20240220171000
2024-02-20 17:20:00,1.0,0.0,1008.756,26.54,90.56,1006.0840000000001,0.22599999999999998,20240220172000
2024-02-20 17:30:00,1.0,0.0,1008.859,26.409999999999997,91.63,755.1659999999999,0.14200000000000002,20240220173000
2024-02-20 17:40:00,1.0,0.0,1008.939,26.25,92.91,422.332,0.05600000000000001,20240220174000
2024-02-20 17:50:00,1.0,0.0,1009.0775,26.1375,93.975,141.24875,0.0125,20240220175000
2024-02-20 18:00:00,1.0,0.0,1009.098,26.1,94.6,43.334,0.0,20240220180000
2024-02-21 06:00:00,1.0,0.0,1011.455,18.5,100.0,33.335,0.005,20240221060000
2024-02-21 06:10:00,1.0,0.0,1011.497,18.240000000000002,100.0,145.75,0.034999999999999996,20240221061000
2024-02-21 06:20:00,1.0,0.0,1011.6377777777777,18.177777777777777,100.0,556.1111111111111,0.16333333333333333,20240221062000
2024-02-21 06:30:00,1.0,0.017,1011.8129999999999,18.33,100.0,1409.6680000000001,0.645,20240221063000
2024-02-21 06:40:00,1.0,0.0,1011.939,18.66,100.0,2991.416,10.120999999999999,20240221064000
2024-02-21 06:50:00,1.0,0.0,1011.9755555555556,20.166666666666668,100.0,6364.722222222223,59.14333333333333,20240221065000
2024-02-21 07:00:00,1.0,0.0,1011.9425,22.925,100.0,10095.73,117.05875,20240221070000
2024-02-21 07:10:00,1.0,0.0,1012.0219999999999,25.6,100.0,16603.249,172.173,20240221071000
2024-02-21 07:20:00,1.0,0.01888888888888889,1012.1277777777777,27.41111111111111,100.0,22705.463333333333,240.8988888888889,20240221072000
2024-02-21 07:30:00,1.0,0.0,1012.2722222222224,28.244444444444444,91.86666666666666,28288.981111111112,326.9777777777778,20240221073000
2024-02-21 07:40:00,1.0,0.0,1012.301,29.2,79.31,36580.747,442.255,20240221074000
2024-02-21 07:50:00,1.0,0.0,1012.308,31.03,69.92,45327.069,552.874,20240221075000
2024-02-21 08:00:00,1.0,0.0,1012.275,32.89,61.36,53765.911,676.449,20240221080000
2024-02-21 08:10:00,1.0,0.43499999999999994,1012.2280000000001,34.019999999999996,55.48,60535.456000000006,804.163,20240221081000
2024-02-21 08:20:00,1.0,1.2877777777777777,1012.3022222222221,34.82222222222222,52.37777777777778,66225.82222222222,927.8766666666666,20240221082000
2024-02-21 08:30:00,1.0,1.341,1012.3309999999999,34.67,50.19,72448.023,1050.411,20240221083000
2024-02-21 08:40:00,1.0,2.308,1012.356,35.36,48.37,81431.141,1171.1770000000001,20240221084000
2024-02-21 08:50:00,1.0,2.126,1012.3770000000001,35.64,46.96,88698.961,1287.42,20240221085000
2024-02-21 09:00:00,1.0,2.143,1012.3530000000001,36.12,46.019999999999996,93296.265,1387.54,20240221090000
2024-02-21 09:10:00,1.0,1.1400000000000001,1012.235,37.43,43.93,96408.273,1471.946,20240221091000
2024-02-21 09:20:00,1.0,1.61875,1012.17125,38.9125,40.325,97464.74625,1543.8025,20240221092000
2024-02-21 09:30:00,1.0,1.9077777777777776,1012.0922222222222,38.888888888888886,39.233333333333334,100159.40333333334,1612.3066666666666,20240221093000
2024-02-21 09:40:00,1.0,2.831,1011.9350000000001,39.03,38.730000000000004,103592.53199999999,1662.8740000000003,20240221094000
2024-02-21 09:50:00,1.0,2.413,1011.8380000000001,38.589999999999996,38.35,105225.89199999999,1715.154,20240221095000
2024-02-21 10:00:00,1.0,2.2199999999999998,1011.675,38.61,38.12,106377.687,1742.971,20240221100000
2024-02-21 10:10:00,1.0,2.623,1011.512,39.239999999999995,37.35,108638.876,1772.9470000000001,20240221101000
2024-02-21 10:20:00,1.0,2.864444444444444,1011.3266666666667,39.48888888888889,36.32222222222222,108929.95,1793.8733333333334,20240221102000
2024-02-21 10:30:00,1.0,2.195,1011.2210000000001,39.44,36.15,109081.80600000001,1800.042,20240221103000
2024-02-21 10:40:00,1.0,2.3080000000000003,1011.028,39.690000000000005,35.94,109129.96200000001,1806.9630000000002,20240221104000
2024-02-21 10:50:00,1.0,2.4650000000000003,1010.778,40.53,35.36,110765.29699999999,1801.283,20240221105000
2024-02-21 11:00:00,1.0,2.666,1010.606,40.88,35.28,113070.867,1817.625,20240221110000
2024-02-21 11:10:00,1.0,2.684,1010.414,40.63,35.78,115580.024,1861.5520000000001,20240221111000
2024-02-21 11:20:00,1.0,2.691,1010.146,41.089999999999996,35.93,116672.706,1844.5810000000001,20240221112000
2024-02-21 11:30:00,1.0,3.2560000000000002,1009.8979999999999,41.019999999999996,36.4,111765.977,1871.381,20240221113000
2024-02-21 11:40:00,1.0,3.119,1009.707,39.910000000000004,39.21,110397.656,1854.739,20240221114000
2024-02-21 11:50:00,1.0,2.839,1009.552,39.47,40.87,112685.978,1862.869,20240221115000
2024-02-21 12:00:00,1.0,3.058,1009.365,39.13,41.65,112802.41699999999,1852.423,20240221120000
2024-02-21 12:10:00,1.0,2.945,1009.2059999999999,38.7,42.68,112784.26499999998,1853.985,20240221121000
2024-02-21 12:20:00,1.0,3.4490000000000003,1009.0380000000001,38.42,43.22,109350.798,1851.175,20240221122000
2024-02-21 12:30:00,1.0,3.3630000000000004,1008.8209999999999,38.25,43.63,109301.204,1854.795,20240221123000
2024-02-21 12:40:00,1.0,3.752,1008.622,38.92,43.160000000000004,114680.86799999999,1917.864,20240221124000
2024-02-21 12:50:00,1.0,3.138,1008.4979999999999,39.11,42.9,99409.229,1607.014,20240221125000
2024-02-21 13:00:00,1.0,3.258,1008.2639999999999,38.82,43.35,84910.245,1296.536,20240221130000
2024-02-21 13:10:00,1.0,3.33,1008.1077777777778,36.955555555555556,46.5,77174.58111111111,1178.7166666666667,20240221131000
2024-02-21 13:20:00,1.0,3.4730000000000003,1007.997,35.17,49.82,66438.308,1103.968,20240221132000
2024-02-21 13:30:00,1.0,3.093,1007.753,35.04,51.040000000000006,66720.158,1080.0040000000001,20240221133000
2024-02-21 13:40:00,1.0,3.1644444444444444,1007.5844444444444,37.144444444444446,47.93333333333333,82224.31333333334,1386.1322222222223,20240221134000
2024-02-21 13:50:00,1.0,3.441,1007.503,37.1,46.78,58606.16799999999,913.641,20240221135000
2024-02-21 14:00:00,1.0,2.5620000000000003,1007.4209999999999,35.86,48.87,48221.933,724.788,20240221140000
2024-02-21 14:10:00,1.0,2.9530000000000003,1007.354,36.769999999999996,48.769999999999996,68169.312,1216.8799999999999,20240221141000
2024-02-21 14:20:00,1.0,3.242,1007.3059999999999,37.25,47.03,62522.240000000005,1149.941,20240221142000
2024-02-21 14:30:00,1.0,2.8755555555555556,1007.2288888888888,37.5,47.099999999999994,43093.72111111111,578.1555555555556,20240221143000
2024-02-21 14:40:00,1.0,2.379,1007.2040000000001,34.85,51.11,22783.916999999998,118.276,20240221144000
2024-02-21 14:50:00,1.0,2.8579999999999997,1007.2610000000001,33.230000000000004,55.879999999999995,35164.101,370.894,20240221145000
2024-02-21 15:00:00,1.0,1.9600000000000002,1007.242,32.63,57.64,25229.083000000002,155.575,20240221150000
2024-02-21 15:10:00,1.0,2.231,1007.2139999999999,32.13,59.870000000000005,23469.5,131.474,20240221151000
2024-02-21 15:20:00,1.0,2.143,1007.2639999999999,31.65,61.879999999999995,18352.917999999998,77.895,20240221152000
2024-02-21 15:30:00,1.0,2.213,1007.277,30.78,64.2,14514.998000000001,50.688,20240221153000
2024-02-21 15:40:00,1.0,1.7489999999999999,1007.383,29.810000000000002,67.35,8689.416000000001,18.854,20240221154000
2024-02-21 15:50:00,1.0,1.377,1007.449,29.04,70.38,7486.75,13.977,20240221155000
2024-02-21 16:00:00,1.0,1.828,1007.577,28.560000000000002,73.07000000000001,6646.916,10.895999999999999,20240221160000
2024-02-21 16:10:00,1.0,1.4289999999999998,1007.686,27.97,75.97,5144.416,6.639,20240221161000
2024-02-21 16:20:00,1.0,1.441111111111111,1007.7433333333333,27.533333333333335,78.6888888888889,3747.777777777778,3.6277777777777778,20240221162000
2024-02-21 16:30:00,1.0,0.8711111111111111,1007.8477777777779,27.266666666666666,80.07777777777778,3558.1466666666665,3.1944444444444446,20240221163000
2024-02-21 16:40:00,1.0,0.688,1007.892,27.1,81.32000000000001,2806.584,2.058,20240221164000
2024-02-21 16:50:00,1.0,0.5389999999999999,1007.945,26.9,82.99,2755.582,1.985,20240221165000
2024-02-21 17:00:00,1.0,0.034999999999999996,1008.1110000000001,26.8,84.39,2736.084,1.906,20240221170000
2024-02-21 17:10:00,1.0,0.288,1008.281,26.74,85.25,2053.002,1.087,20240221171000
2024-02-21 17:20:00,1.0,0.0,1008.3522222222223,26.57777777777778,86.30000000000001,1090.7388888888888,0.3566666666666667,20240221172000
2024-02-21 17:30:00,1.0,0.0,1008.469,26.5,87.01,479.416,0.09,20240221173000
2024-02-21 17:40:00,1.0,0.034999999999999996,1008.555,26.419999999999998,87.6,339.75,0.041999999999999996,20240221174000
2024-02-21 17:50:00,1.0,0.11399999999999999,1008.6020000000001,26.139999999999997,89.03999999999999,149.334,0.015,20240221175000
2024-02-21 18:00:00,1.0,0.0,1008.634,25.96,90.06,33.5,0.0,20240221180000
2024-02-22 06:00:00,1.0,0.0,1011.5550000000001,20.1,100.0,38.33,0.0,20240222060000
2024-02-22 06:10:00,1.0,0.296,1011.656,20.1,100.0,159.084,0.025,20240222061000
2024-02-22 06:20:00,1.0,0.017,1011.7520000000001,20.09,100.0,598.4159999999999,0.119,20240222062000
2024-02-22 06:30:00,1.0,0.0,1011.991,20.009999999999998,100.0,1466.416,0.5740000000000001,20240222063000
2024-02-22 06:40:00,1.0,0.0,1012.0,20.1,100.0,2126.67,1.17,20240222064000
2024-02-22 06:50:00,1.0,0.0,1012.134,20.66,100.0,4832.166,7.37,20240222065000
2024-02-22 07:00:00,1.0,0.0,1012.1870000000001,21.59,100.0,7845.166,27.994,20240222070000
2024-02-22 07:10:00,1.0,0.0,1012.251,23.46,100.0,14405.833000000002,108.86500000000001,20240222071000
2024-02-22 07:20:00,1.0,0.0,1012.2940000000001,25.57,99.03,10510.664999999999,42.612,20240222072000
2024-02-22 07:30:00,1.0,0.0,1012.318,24.9,93.52000000000001,14919.914999999999,80.39200000000001,20240222073000
2024-02-22 07:40:00,1.0,0.0,1012.3770000000001,26.339999999999996,88.61,19416.332000000002,131.487,20240222074000
2024-02-22 07:50:00,1.0,0.0,1012.473,28.139999999999997,79.41,26588.841999999997,222.219,20240222075000
2024-02-22 08:00:00,1.0,0.0,1012.5440000000001,28.27,72.56,17576.249,75.65,20240222080000
2024-02-22 08:10:00,1.0,0.0,1012.5790000000001,28.830000000000002,72.41,54470.252,694.447,20240222081000
2024-02-22 08:20:00,1.0,0.0,1012.6049999999999,33.760000000000005,61.04,60838.773,867.609,20240222082000
2024-02-22 08:30:00,1.0,0.0,1012.52,35.766666666666666,53.96666666666667,75953.30666666666,1165.33,20240222083000
2024-02-22 10:30:00,1.0,0.5125000000000001,1012.4087499999999,41.9375,39.175,96816.07,1444.45125,20240222103000
2024-02-22 11:20:00,1.0,1.2650000000000001,1012.1375,39.5375,38.3875,114006.99875,1793.06,20240222112000
2024-02-22 11:30:00,1.0,0.575,1012.0469999999999,39.96,36.86,36075.333,290.54499999999996,20240222113000
2024-02-22 11:40:00,1.0,0.496,1011.993,37.93,40.47,77786.266,1175.368,20240222114000
2024-02-22 11:50:00,1.0,0.9570000000000001,1011.883,42.12,37.13,117758.2,1857.748,20240222115000
2024-02-22 12:00:00,1.0,2.429,1011.758,45.0,33.04,110668.98899999999,1735.395,20240222120000
2024-02-22 12:10:00,1.0,1.8866666666666667,1011.6883333333334,43.26666666666667,33.68333333333334,62392.786666666674,830.0666666666666,20240222121000
2024-02-22 12:20:00,1.0,2.0766666666666667,1011.5433333333334,40.583333333333336,36.6,103921.96166666667,1714.0166666666667,20240222122000
2024-02-22 12:30:00,1.0,2.2920000000000003,1011.432,40.65,37.019999999999996,80616.077,1212.682,20240222123000
2024-02-22 12:40:00,1.0,2.402,1011.299,40.13,38.17,106453.7,1744.6380000000001,20240222124000
2024-02-22 12:50:00,1.0,2.71,1011.1389999999999,39.81,38.57,54054.488,638.0319999999999,20240222125000
2024-02-22 13:00:00,1.0,3.249,1011.0450000000001,36.89,43.38,83171.229,1299.201,20240222130000
2024-02-22 13:10:00,1.0,2.273,1010.9370000000001,38.739999999999995,41.96,92240.958,1498.4540000000002,20240222131000
2024-02-22 13:20:00,1.0,1.986,1010.833,38.58,41.11,31595.638,240.84099999999998,20240222132000
2024-02-22 13:30:00,1.0,1.8210000000000002,1010.82,34.47,47.480000000000004,19850.0,92.53099999999999,20240222133000
2024-02-22 13:40:00,1.0,1.567,1010.851,32.2,53.46,15403.918,55.11800000000001,20240222134000
2024-02-22 13:50:00,1.0,1.0630000000000002,1010.914,31.060000000000002,57.760000000000005,14145.082999999999,45.138999999999996,20240222135000
2024-02-22 14:00:00,1.0,1.2442857142857144,1010.9528571428572,30.685714285714287,60.614285714285714,13474.524285714286,41.50285714285714,20240222140000
2024-02-22 15:20:00,1.0,0.017,1011.0110000000001,28.859999999999996,66.8,7751.998,14.544999999999998,20240222152000
2024-02-22 15:30:00,1.0,0.627,1011.1540000000001,28.0,70.99,2622.417,1.8530000000000002,20240222153000
2024-02-22 15:40:00,1.0,0.192,1011.3149999999999,26.23,78.4,2302.751,1.577,20240222154000
2024-02-22 15:50:00,1.0,0.0,1011.573,24.09,89.82000000000001,4844.668,5.58,20240222155000
2024-02-22 16:00:00,1.0,0.0,1011.677,23.0,99.81,3116.668,2.37,20240222160000
2024-02-22 16:10:00,1.0,0.0,1011.766,22.630000000000003,100.0,2249.333,1.337,20240222161000
2024-02-22 16:20:00,1.0,0.052000000000000005,1011.8039999999999,22.29,100.0,2202.085,1.264,20240222162000
2024-02-22 16:30:00,1.0,0.121,1011.934,22.02,100.0,2541.251,1.623,20240222163000
2024-02-22 16:40:00,1.0,0.044,1012.0260000000001,21.84,100.0,2427.751,1.544,20240222164000
2024-02-22 16:50:00,1.0,0.034999999999999996,1012.0899999999999,21.73,100.0,1422.25,0.6,20240222165000
2024-02-22 17:00:00,1.0,0.0,1012.2239999999999,21.43,100.0,638.917,0.13799999999999998,20240222170000
2024-02-22 17:10:00,1.0,0.3,1012.3442857142857,21.142857142857142,100.0,743.3328571428572,0.1742857142857143,20240222171000
2024-02-22 17:20:00,1.0,0.8710000000000001,1012.4069999999999,20.830000000000002,100.0,502.33299999999997,0.094,20240222172000
2024-02-22 17:30:00,1.0,0.7,1012.45,20.8,100.0,389.17,0.06,20240222173000
2024-02-22 17:40:00,1.0,1.3071428571428572,1012.58,20.4,100.0,240.8342857142857,0.027142857142857142,20240222174000
2024-02-22 17:50:00,1.0,1.7149999999999999,1012.615,20.36,100.0,74.58500000000001,0.007000000000000001,20240222175000
2024-02-22 18:00:00,1.0,1.9133333333333333,1012.6,20.266666666666666,100.0,26.666666666666668,0.0,20240222180000
2024-02-23 06:10:00,1.0,1.3733333333333333,1015.8644444444445,16.733333333333334,100.0,57.31444444444445,0.0044444444444444444,20240223061000
2024-02-23 06:20:00,1.0,1.61,1016.406,16.3,100.0,225.66500000000002,0.026000000000000002,20240223062000
2024-02-23 06:30:00,1.0,0.968,1016.5459999999999,16.3,100.0,573.3340000000001,0.11400000000000002,20240223063000
2024-02-23 06:40:00,1.0,0.9400000000000001,1016.6450000000001,16.38,100.0,1004.9159999999999,0.302,20240223064000
2024-02-23 06:50:00,1.0,1.636,1016.723,16.4,100.0,1646.7489999999998,0.74,20240223065000
2024-02-23 07:00:00,1.0,1.158,1016.8219999999999,16.419999999999998,100.0,2511.167,1.533,20240223070000
2024-02-23 07:10:00,1.0,1.218,1016.867,16.52,100.0,3626.916,3.173,20240223071000
2024-02-23 07:20:00,1.0,0.9011111111111111,1016.911111111111,16.655555555555555,100.0,4731.759999999999,4.942222222222223,20240223072000
2024-02-23 07:30:00,1.0,0.479,1017.0040000000001,16.89,100.0,5374.416,6.268,20240223073000
2024-02-23 07:40:00,1.0,0.958,1017.079,17.1,100.0,6024.084,7.797,20240223074000
2024-02-23 07:50:00,1.0,2.109,1017.2389999999999,17.05,100.0,6669.8330000000005,9.611,20240223075000
2024-02-23 08:00:00,1.0,2.064,1017.368,17.0,100.0,7348.4169999999995,11.434000000000001,20240223080000
2024-02-23 08:10:00,1.0,0.958,1017.506,17.09,100.0,7378.749000000001,11.396,20240223081000
2024-02-23 08:20:00,1.0,1.1949999999999998,1017.5809999999999,17.43,100.0,7708.0,15.303,20240223082000
2024-02-23 08:30:00,1.0,1.349,1017.5989999999999,17.64,100.0,10594.166000000001,28.520999999999997,20240223083000
2024-02-23 08:40:00,1.0,2.4829999999999997,1017.6469999999999,17.81,100.0,12042.833,37.033,20240223084000
2024-02-23 08:50:00,1.0,2.431,1017.592,17.73,100.0,14152.25,51.598,20240223085000
2024-02-23 09:00:00,1.0,2.222,1017.561,18.0,100.0,18577.501,78.42699999999999,20240223090000
2024-02-23 09:10:00,1.0,2.649,1017.592,18.34,100.0,21882.75,112.795,20240223091000
2024-02-23 09:20:00,1.0,1.558,1017.551,18.57,100.0,17989.917,79.11800000000001,20240223092000
2024-02-23 09:30:00,1.0,2.43,1017.533,18.52,100.0,15872.999,64.352,20240223093000
2024-02-23 09:40:00,1.0,1.725,1017.5219999999999,18.7,100.0,15926.333999999999,61.974000000000004,20240223094000
2024-02-23 09:50:00,1.0,2.864,1017.5289999999999,18.95,100.0,17341.835,69.587,20240223095000
2024-02-23 10:00:00,1.0,1.9509999999999998,1017.515,19.11,100.0,17826.749,73.862,20240223100000
2024-02-23 10:10:00,1.0,2.318,1017.4950000000001,19.259999999999998,100.0,16015.416000000001,60.736000000000004,20240223101000
2024-02-23 10:20:00,1.0,2.062,1017.491,19.23,100.0,16033.251,59.56699999999999,20240223102000
2024-02-23 10:30:00,1.0,1.5859999999999999,1017.4620000000001,19.41,100.0,18396.582000000002,77.711,20240223103000
2024-02-23 10:40:00,1.0,1.4369999999999998,1017.348,20.509999999999998,100.0,25246.75,142.868,20240223104000
2024-02-23 10:50:00,1.0,1.761,1017.275,21.61,100.0,21828.916,110.96700000000001,20240223105000
2024-02-23 11:00:00,1.0,1.473,1017.2139999999999,21.36,100.0,22599.25,117.2,20240223110000
2024-02-23 11:10:00,1.0,0.812,1017.223,21.919999999999998,100.0,24830.833000000002,140.293,20240223111000
2024-02-23 11:20:00,1.0,0.646,1017.1610000000001,22.91,100.0,25444.416,151.091,20240223112000
2024-02-23 11:30:00,1.0,0.279,1017.0970000000001,23.080000000000002,100.0,22222.333000000002,117.023,20240223113000
2024-02-23 11:40:00,1.0,0.47875,1016.98125,23.325,100.0,26131.771249999998,156.13125,20240223114000
2024-02-23 11:50:00,1.0,0.45999999999999996,1016.784,23.78,100.0,24109.583000000002,134.272,20240223115000
2024-02-23 12:00:00,1.0,0.138,1016.6120000000001,23.56,100.0,18848.416,85.942,20240223120000
2024-02-23 12:10:00,1.0,0.034999999999999996,1016.452,23.44,100.0,18165.917999999998,81.304,20240223121000
2024-02-23 12:20:00,1.0,0.034,1016.314,24.0,100.0,23226.916999999998,127.979,20240223122000
2024-02-23 12:30:00,1.0,0.16499999999999998,1016.192,24.009999999999998,100.0,20700.5,105.894,20240223123000
2024-02-23 12:40:00,1.0,0.45444444444444443,1016.1155555555555,23.155555555555555,100.0,22060.415555555555,117.6522222222222,20240223124000
2024-02-23 12:50:00,1.0,0.462,1016.021,22.78,100.0,19578.333000000002,92.826,20240223125000
2024-02-23 13:00:00,1.0,0.09454545454545454,1015.9518181818181,23.036363636363635,100.0,26896.134545454544,165.83818181818182,20240223130000
2024-02-23 13:10:00,1.0,0.034,1015.859,24.53,100.0,26212.833000000002,160.91,20240223131000
2024-02-23 13:20:00,1.0,0.28700000000000003,1015.7149999999999,24.869999999999997,99.61,21075.584,103.782,20240223132000
2024-02-23 13:30:00,1.0,1.162222222222222,1015.7555555555555,23.933333333333334,94.3111111111111,23506.944444444445,127.83777777777777,20240223133000
2024-02-23 13:40:00,1.0,0.8709999999999999,1015.74,23.03,94.12,20347.833000000002,99.041,20240223134000
2024-02-23 13:50:00,1.0,0.627,1015.7459999999999,22.44,97.28,17011.0,67.24300000000001,20240223135000
2024-02-23 14:00:00,1.0,0.15818181818181817,1015.5909090909091,22.936363636363637,100.0,20318.25909090909,96.39909090909092,20240223140000
2024-02-23 14:10:00,1.0,0.914,1015.534,22.84,98.08,18904.499,84.92699999999999,20240223141000
2024-02-23 14:20:00,1.0,1.2029999999999998,1015.466,22.96,96.37,23715.416999999998,127.179,20240223142000
2024-02-23 14:30:00,1.0,1.09,1015.4039999999999,23.119999999999997,94.5,19022.917999999998,83.139,20240223143000
